date,time,open,high,low,close,volume
20120807,0,317500,318000,314000,316500,233512
20120808,0,318000,322500,317500,321000,419440
20120809,0,320000,331000,320000,327500,554634
20120810,0,328000,331000,322000,324500,252769
20120813,0,323500,327000,313500,314500,394150
20120814,0,316000,320000,314000,319500,262085
20120816,0,321500,324500,319500,323500,234729
20120817,0,327000,331000,325500,328000,367389
20120820,0,329500,330000,320500,323500,197612
20120821,0,318500,323500,318000,319500,266948
20120822,0,319000,321500,315500,319000,172660
20120823,0,317000,318500,309000,310000,565401
20120824,0,305500,312500,305500,312500,265964
20120827,0,313500,319000,313000,315000,227654
20120828,0,315000,317000,306000,311500,338491
20120829,0,309000,309000,303500,306500,421563
20120830,0,305000,306500,298000,300500,421353
20120831,0,298000,303500,297000,301000,217603
20120903,0,302500,306500,298000,305000,219364
20120904,0,303500,307500,303500,305500,126686
20120905,0,303500,305000,298000,298000,190140
20120906,0,298500,300000,294500,298500,171558
20120907,0,305500,314500,304000,313000,410831
20120910,0,312000,313000,308000,311000,208036
20120911,0,308000,309500,307000,308500,151235
20120912,0,309000,314000,309000,313000,229037
20120913,0,312500,313500,309000,313500,198164
20120914,0,324000,327000,321000,326000,607790
20120917,0,330000,335500,329500,332000,427646
20120918,0,332000,336500,329500,335500,344369
20120919,0,335000,337000,330500,337000,264670
20120920,0,333000,336000,325000,327000,238838
20120921,0,328000,329500,321000,329500,235687
20120924,0,325500,328000,322000,327000,157802
20120925,0,324000,333500,324000,327500,222977
20120926,0,324000,328000,322500,325000,150434
20120927,0,321500,330500,321000,330000,182533
20120928,0,335000,336000,329000,331500,267184
20121002,0,331500,339500,331000,336000,282832
20121004,0,338000,340000,332000,334000,264500
20121005,0,336500,339000,332000,334000,151756
20121008,0,334000,334000,327000,329000,169564
20121009,0,326000,326500,315500,317500,481428
20121010,0,314000,316000,311000,312000,231120
20121011,0,309000,315000,307500,313000,315410
20121012,0,312000,317500,312000,314000,201200
20121015,0,314000,316500,311500,314000,151561
20121016,0,317000,319500,312500,316500,243509
20121017,0,321500,327000,319000,324000,347904
20121018,0,326500,329500,323000,329500,203804
20121019,0,330000,335000,327500,332500,377059
20121022,0,325000,328000,317500,323000,404932
20121023,0,320500,321500,310500,311000,436588
20121024,0,304500,308000,300500,305000,390405
20121025,0,302000,303500,293500,299500,453508
20121026,0,297500,298500,288000,288500,526406
20121029,0,289500,292500,287500,290500,173641
20121030,0,289000,297000,289000,294000,180602
20121031,0,297000,307500,297000,306000,370182
20121101,0,303500,307500,299500,306000,275266
20121102,0,311000,316000,308500,314500,336587
20121105,0,311500,315000,308500,310500,138044
20121106,0,308500,317500,306000,315500,225156
20121107,0,315000,317000,311500,316000,180538
20121108,0,308000,310000,303500,305500,250213
20121109,0,300000,310000,298500,307500,197257
20121112,0,305500,310500,304500,305500,107293
20121113,0,308500,308500,300000,302000,160006
20121114,0,300000,303000,291500,296000,319788
20121115,0,290500,298000,288000,296000,134317
20121116,0,294000,303000,292500,295000,127909
20121119,0,293500,301500,293500,297000,105635
20121120,0,303000,303500,300000,300000,118632
20121121,0,300000,301500,291500,296500,144384
20121122,0,300000,302000,294000,296500,151115
20121123,0,298500,301500,297000,301000,135489
20121126,0,304000,307000,302000,306000,174324
20121127,0,305000,311500,302000,309000,262631
20121128,0,305500,308500,303000,306500,171322
20121129,0,311500,316500,310000,314000,308531
20121130,0,314000,317000,311500,312000,191615
20121203,0,312000,315000,308000,314000,144530
20121204,0,311000,313000,309500,310500,84209
20121205,0,309500,314500,304000,314000,268150
20121206,0,316000,320500,312000,319500,328503
20121207,0,320000,324000,317000,320000,217920
20121210,0,318000,321500,316000,318000,133980
20121211,0,322000,328000,320000,327000,392163
20121212,0,329500,336000,326000,329000,317840
20121213,0,328000,332000,325000,330000,293129
20121214,0,330000,331500,326500,328000,240874
20121217,0,326500,328000,323500,324500,145289
20121218,0,327000,333500,326500,332500,348095
20121220,0,337500,340000,333000,339000,369351
20121221,0,340500,340500,332000,337500,239094
20121224,0,333000,336000,331500,334000,107408
20121226,0,334000,338500,330000,332000,146216
20121227,0,332500,332500,325500,329000,144453
20121228,0,329000,332000,326500,330000,171770
20130102,0,334500,341000,334000,340000,284977
20130103,0,344500,345000,338000,342500,254304
20130104,0,344000,344500,329000,331000,351729
20130107,0,331000,332000,321000,325500,283503
20130108,0,324500,327500,321000,325500,185995
20130109,0,326500,328000,324000,324000,133332
20130110,0,323000,333000,319000,327500,230589
20130111,0,330500,331000,323000,324000,154447
20130114,0,321000,323000,316000,318500,252819
20130115,0,318500,323000,315000,316000,144006
20130116,0,315500,318000,310500,313500,243807
