date,time,open,high,low,close,volume
20201127,0,68000,68400,67600,68200,14063434
20201130,0,68400,68600,66700,66700,43811016
20201201,0,67100,68300,67100,67800,22327173
20201202,0,68400,69900,68300,69500,29703942
20201203,0,70100,70500,69300,69700,23677989
20201204,0,70400,72100,70100,71500,28130533
20201207,0,72400,73500,71900,72900,28490496
20201208,0,72200,72900,71600,71700,25000338
20201209,0,72100,73900,72000,73900,24077996
20201210,0,72700,73800,72500,72900,39882928
20201211,0,73500,73800,73100,73400,18486672
20201214,0,73600,74500,73200,73800,21510415
20201215,0,73800,74100,73300,73800,20863671
20201216,0,74100,74500,73400,73800,17512081
20201217,0,73400,73700,72600,73300,24293214
20201218,0,73300,73700,73000,73000,17613029
20201221,0,73100,73400,72000,73000,20367355
20201222,0,72500,73200,72100,72300,16304910
20201223,0,72400,74000,72300,73900,19411326
20201224,0,74100,78800,74000,77800,32502870
20201228,0,79000,80100,78200,78700,40085044
20201229,0,78800,78900,77300,78300,30339449
20201230,0,77400,81300,77300,81000,29417421
20210104,0,81000,84400,80200,83000,38655276
20210105,0,81600,83900,81600,83900,35335669
20210106,0,83300,84500,82100,82200,42089013
20210107,0,82800,84200,82700,82900,32644642
20210108,0,83300,90000,83000,88800,59013307
20210111,0,90000,96800,89500,91000,90306177
20210112,0,90300,91400,87800,90600,48682416
20210113,0,89800,91200,89100,89700,36068848
20210114,0,88700,90000,88700,89700,26393970
20210115,0,89800,91800,88000,88000,33431809
20210118,0,86600,87300,84100,85000,43227951
20210119,0,84500,88000,83600,87000,39895044
20210120,0,89000,89000,86500,87200,25211127
20210121,0,87500,88600,86500,88100,25318011
20210122,0,89000,89700,86800,86800,30861661
20210125,0,87000,89900,86300,89400,27258534
20210126,0,88800,89200,86500,86700,33178936
20210127,0,86600,87700,85600,85600,26423070
20210128,0,83200,85600,83200,83700,31859808
20210129,0,84500,85000,82000,82000,39615978
20210201,0,81700,83400,81000,83000,28046832
20210202,0,84100,86400,83700,84400,26302077
20210203,0,84800,85400,83400,84600,22112205
20210204,0,83500,83800,82100,82500,24171688
20210205,0,83100,84000,82500,83500,18036835
20210208,0,83800,84200,83000,83000,15338765
20210209,0,84000,84800,82700,82700,20898332
20210210,0,82600,82600,81600,81600,23025766
20210215,0,83800,84500,83300,84200,23529706
20210216,0,84500,86000,84200,84900,20483100
20210217,0,83900,84200,83000,83200,18307735
20210218,0,83200,83600,82100,82100,21327683
20210219,0,82300,82800,81000,82600,25880879
20210222,0,83800,84200,82200,82200,25419886
20210223,0,81200,82900,81100,82000,20587314
20210224,0,81800,83600,81300,82000,26807651
20210225,0,84000,85400,83000,85300,34155986
20210226,0,82800,83400,82000,82500,38520800
20210302,0,85100,85300,83000,83600,33498180
20210303,0,83500,84000,82800,84000,19882132
20210304,0,82600,83200,82200,82400,24348331
20210305,0,81100,82600,81100,82100,20508971
20210308,0,82900,83000,81600,82000,17641256
20210309,0,81400,81900,80600,81400,25420764
20210310,0,82400,82500,80700,80900,20038422
20210311,0,81000,82500,81000,82000,23818297
20210312,0,83100,83500,82400,82800,13530573
20210315,0,82800,82900,81800,81800,13735798
20210316,0,82200,83000,82100,82800,12293537
20210317,0,82800,82900,82000,82300,11625146
20210318,0,82800,83800,82600,82900,18585244
20210319,0,82100,82500,81800,81900,15869700
20210322,0,82000,82300,81700,82000,12670506
20210323,0,82600,82900,81800,81800,13299907
20210324,0,81000,81600,80700,81000,17926638
20210325,0,81000,82100,80800,81200,14758826
20210326,0,81400,81600,81000,81500,12845778
20210329,0,81700,81700,81000,81600,14952134
20210330,0,81600,82300,81300,82200,13121698
20210331,0,82400,82700,81400,81400,17240518
20210401,0,82500,83000,82000,82900,18676461
20210402,0,84000,85200,83900,84800,22997538
20210405,0,85800,86000,84800,85400,16255990
20210406,0,86200,86200,85100,86000,19042023
20210407,0,86100,86200,85400,85600,17885538
20210408,0,85700,85700,84100,84700,19244259
20210409,0,84700,84900,83400,83600,18193707
20210412,0,84100,84100,83100,83200,12915282
20210413,0,83000,84500,82800,84000,15238206
20210414,0,84000,84300,83400,84000,13794652
20210415,0,83700,84500,83400,84100,16377412
20210416,0,84700,84700,83600,83900,15429522
20210419,0,83800,84000,83300,83300,15287311
20210420,0,83300,84000,83100,83900,15521965
20210421,0,83300,83500,82500,82600,21636079
20210422,0,82900,83000,82400,82400,13934746
20210423,0,81900,82900,81600,82800,17805080
20210426,0,82900,83500,82600,83500,15489938
20210427,0,83200,83300,82500,82900,12941533
20210428,0,83200,83200,82100,82100,15596759
20210429,0,82400,82500,81500,81700,20000973
20210430,0,81900,82100,81500,81500,18673197
20210503,0,81000,82400,81000,81700,15710336
